tconst,directors,writers
tt0006359,nm0256221,"nm0256221,nm0002616,nm0528074"
tt0006363,nm0594291,"nm0168915,nm0594291"
tt0006371,nm0280463,nm0075160
tt0006373,nm0875869,"nm0287593,nm0495728,nm0188544"
tt0006375,"nm0054977,nm0366586,nm0807742",nm0837989
tt0006385,nm0526226,nm0526226
tt0006386,nm0830249,"nm0433671,nm6267663"
tt0006394,nm0319401,\N
tt0006397,nm0830249,nm0160478
tt0006399,nm0285643,nm0192062
tt0006402,nm0292470,nm0784407
tt0006405,nm0539718,\N
tt0006407,nm0594291,nm0594291
tt0006409,"nm0923594,nm0923603","nm0225458,nm0265560"
tt0006413,nm0534288,"nm0725845,nm0940820"
tt0006414,nm0000122,"nm0117018,nm0000122,nm1176713"
tt0006417,nm0853336,"nm0510388,nm0412257"
tt0006419,"nm0005717,nm0550220,nm0613966","nm0550220,nm0613966"
tt0006426,nm0245385,nm0682756
tt0006436,nm0717046,"nm0058212,nm0877332"
tt0006437,nm0210352,"nm0265572,nm0210352"
tt0006444,nm0403319,nm0403319
tt0006446,nm0403319,nm0403319
tt0006449,nm0403319,nm0403319
tt0006451,nm0403319,nm0403319
tt0006453,nm0403319,nm0403319
tt0006454,nm0403319,nm0403319
tt0006455,nm0403319,nm0403319
tt0006456,nm0135052,"nm0547966,nm0613860"
tt0006457,nm0341185,\N
tt0006463,nm0633605,nm0537510
tt0006481,nm0248940,nm0248940
tt0006482,nm0515979,"nm0412257,nm0118329"
tt0006484,nm0459319,nm0459319
tt0006487,nm6955979,\N
tt0006489,nm0842521,nm0441601
tt0006494,"nm0546917,nm0024464","nm0216698,nm0244598,nm0546917"
tt0006495,nm0002271,nm0002271
tt0006503,"nm0122594,nm0836170",\N
tt0006505,nm0408937,nm0139349
tt0006508,nm0408937,"nm0002616,nm0940488"
tt0006509,"nm0291387,nm0291548",nm0813905
tt0006511,nm0030748,"nm0030748,nm0526921,nm0759382,nm0760409"
tt0006517,"nm0054977,nm0408436,nm0922304,nm0250445,nm0366689,nm0402489,nm0713787",nm0837989
tt0006547,nm0172413,"nm0649162,nm0806061"
tt0006548,nm0000122,"nm0117018,nm0000122,nm1176713"
tt0006552,nm0279404,nm0279404
tt0006554,nm0403054,nm0855577
tt0006557,nm0132324,"nm0058849,nm0132324,nm0161477"
tt0006562,nm0046082,\N
tt0006564,nm0127511,nm0000428
tt0006568,nm0107543,"nm0107543,nm5921220"
tt0006570,nm0853336,"nm0613786,nm0853336"
tt0006580,nm0250445,"nm0818080,nm0408436"
tt0006586,nm0454535,"nm0166777,nm0388795"
tt0006588,nm0366586,nm0370271
tt0006589,nm0936767,"nm0813905,nm0936767"
tt0006592,nm0127511,nm0000428
tt0006593,"nm0020361,nm0588338",\N
tt0006598,nm0587829,\N
tt0006600,nm0002031,"nm8083595,nm0597175"
tt0006601,nm0942917,\N
tt0006603,nm0208657,"nm0661844,nm0918596"
tt0006604,nm0319401,\N
tt0006605,nm0001124,nm0534221
tt0006614,"nm0806565,nm0916665","nm0916665,nm0041273,nm0216583,nm0780107"
tt0006617,nm0803705,"nm1597717,nm9320228"
tt0006621,nm0102783,"nm0102935,nm0613943,nm0939904"
tt0006623,nm0466099,nm0878494
tt0006626,"nm0051019,nm0304843","nm1125072,nm0304843,nm0678881,nm1072423"
tt0006631,nm0861002,"nm0074785,nm0827140"
tt0006637,nm0639631,nm0166693
tt0006638,nm0102783,"nm0202264,nm0613943"
tt0006641,nm0432216,"nm0165470,nm0300143"
tt0006642,nm0078340,\N
tt0006645,nm0002031,"nm0117620,nm0283766"
tt0006653,\N,nm0011748
tt0006664,nm0228746,nm0228746
tt0006666,nm0002031,"nm0002031,nm0597175,nm0883335"
tt0006668,nm0000779,nm0000779
tt0006671,nm0341185,\N
tt0006673,nm0002031,nm1064874
tt0006679,nm0245385,"nm0245385,nm0794340"
tt0006684,nm0000122,"nm0000122,nm0117018,nm1176713"
tt0006688,nm0127511,"nm0048874,nm0127511"
tt0006689,nm0000122,"nm0000122,nm0117018,nm1176713"
tt0006692,"nm0639631,nm0127511","nm0048874,nm0256221,nm0000428"
tt0006699,nm0639631,nm0547966
tt0006701,"nm0074112,nm0927468","nm0074112,nm0202264,nm0927468"
tt0006703,nm0154352,"nm0493337,nm0547966"
tt0006706,nm0459319,"nm0337394,nm0459319"
tt0006707,nm0523932,\N
tt0006713,nm0304098,nm0304098
tt0006714,nm0523932,\N
tt0006715,nm0294276,nm0294276
tt0006726,"nm0250480,nm9775302","nm0400912,nm0400823"
tt0006731,"nm0291548,nm0291387",nm0566338
tt0006736,nm0245385,nm0001196
tt0006745,"nm0291387,nm0291548",nm0566338
tt0006751,nm0245385,"nm0245385,nm0276501"
tt0006753,nm0245385,"nm0366610,nm0002616"
tt0006761,nm0803705,"nm0283393,nm0536355"
tt0006764,nm0000779,nm0000779
tt0006766,"nm0301131,nm1887049","nm0028916,nm0301131"
tt0006770,nm0001124,"nm0534221,nm0877318"
tt0006773,nm0154352,"nm0280003,nm0547966"
tt0006780,"nm0842521,nm0366586,nm0807742",nm0837989
tt0006782,nm0237713,nm0668813
tt0006796,nm0319401,\N
tt0006801,nm0382476,\N
tt0006803,nm0166836,\N
tt0006809,nm0256221,"nm0256221,nm0002616"
tt0006813,nm0000779,\N
tt0006819,nm0652650,"nm0295416,nm0006782,nm0652650"
tt0006820,nm0513617,nm1720536
tt0006826,nm0408937,nm0000428
tt0006829,nm0698839,\N
tt0006831,nm0639631,nm0216393
tt0006835,nm6955979,\N
tt0006836,nm0237710,nm0193617
tt0006843,nm0459319,nm0678615
tt0006846,"nm0806565,nm0916665","nm0649162,nm0806565,nm0916665"
tt0006847,nm0208657,"nm0661844,nm0888925"
tt0006859,nm0172413,nm0490163
tt0006861,nm0245385,"nm0000428,nm0813905"
tt0006863,nm0373614,nm0071557
tt0006864,nm0000428,"nm0048512,nm0115218,nm0000428,nm0002616,nm0640437,nm1578667,nm0940488"
tt0006865,nm0515979,nm0412257
tt0006867,"nm0430968,nm0782707",nm0782707
tt0006874,nm0313373,"nm0617202,nm0926182"
tt0006886,nm0275421,"nm0077220,nm0275421"
tt0006893,nm0002031,"nm0264381,nm0271548,nm1130539"
tt0006895,nm0911959,"nm0518844,nm8077276,nm0000636"
tt0006902,nm0830249,nm0088618
tt0006913,nm0594291,nm0594291
tt0006914,nm0256221,nm0877318
tt0006917,"nm0413045,nm0534288","nm0413045,nm0669411"
tt0006918,nm6955979,\N
tt0006932,nm0454771,nm0924365
tt0006942,nm0456804,nm0533102
tt0006943,"nm0923594,nm0923603","nm0923603,nm0949995"
tt0006952,nm6955979,\N
tt0006963,nm0730018,\N
tt0006978,nm0730018,\N
tt0006991,nm0285643,nm0192062
tt0006995,nm0256221,"nm0256221,nm0002616,nm0000636"
tt0006997,nm0665163,nm0665163
tt0007000,nm0515979,"nm0377223,nm0891558,nm0506484,nm0165470"
tt0007003,nm0382476,\N
tt0007005,nm0002031,"nm0002031,nm9035069"
tt0007009,nm0082914,"nm0082914,nm1597687"
tt0007012,nm0002031,nm0529481
tt0007019,\N,\N
tt0007023,nm0783865,"nm0048305,nm0783865"
tt0007031,nm0245385,"nm0206801,nm0206802,nm0244219"
tt0007034,nm0875869,"nm0128991,nm0287593"
tt0007038,nm0001124,"nm0319628,nm0347320,nm0545028,nm0210352"
tt0007042,nm0949648,\N
tt0007047,nm0694260,"nm0169665,nm0256221,nm0317476,nm0002616"
tt0007049,nm0511729,nm0511729
tt0007057,nm0922386,nm0000636
tt0007061,nm0694260,"nm0156318,nm0934979"
tt0007070,nm0459319,nm0459319
tt0007075,nm0317789,nm0529816
tt0007094,nm0875869,"nm0287593,nm0680914"
tt0007098,nm0382476,\N
tt0007100,nm0519315,"nm0519315,nm0528022"
tt0007107,"nm0923594,nm0923603","nm0140569,nm0323766"
tt0007108,nm0256221,"nm0115218,nm0002616"
tt0007110,nm0466099,nm0049201
tt0007111,"nm0652650,nm0733208",nm0733208
tt0007116,nm0459319,nm0459319
tt0007117,nm0132324,"nm0063492,nm0058849"
tt0007118,nm0861002,nm0166693
tt0007120,nm0686859,nm0518840
tt0007136,nm0097648,nm0097648
tt0007142,nm0949648,"nm0024758,nm0002042,nm0949648"
tt0007145,nm0000122,"nm0000122,nm0117018,nm1176713"
tt0007146,nm0163540,nm0323325
tt0007151,nm0281487,\N
tt0007160,nm0366586,nm0441601
tt0007162,nm0000122,"nm0000122,nm0117018,nm1176713"
tt0007167,"nm0316794,nm0408436",nm0837989
tt0007177,"nm0056799,nm0694632",nm0694632
tt0007183,nm0698839,"nm0701090,nm0652974,nm0698839"
tt0007184,nm0909825,nm0406585
tt0007188,nm0208657,"nm0174105,nm0661844"
tt0007194,nm0000122,nm0000122
tt0007197,nm0026485,nm0026485
tt0007201,nm0877783,"nm0888539,nm0932328"
tt0007202,nm0646058,nm0430053
tt0007205,nm0560785,\N
tt0007208,nm0639891,\N
tt0007220,nm0942396,"nm0567346,nm0942396"
tt0007229,nm0074325,nm0397211
tt0007240,nm0513617,"nm0627217,nm1720536,nm0513617"
tt0007246,nm0869665,nm0291408
tt0007248,nm0187981,nm0413582
tt0007250,nm0531372,"nm0057381,nm0000636"
tt0007254,nm0244180,"nm0689638,nm0937912,nm0285684"
tt0007255,nm0853336,"nm0403106,nm0420203"
tt0007257,nm0127511,"nm0048874,nm0813905"
tt0007259,nm0613966,"nm0347320,nm0613966"
tt0007260,nm0366586,nm0837989
tt0007263,nm0432216,"nm0002042,nm0165470"
tt0007264,nm0000122,"nm0117018,nm0000122,nm1176713"
tt0007271,nm0250053,"nm0413248,nm0000636"
tt0007272,"nm0124279,nm0633605","nm0000636,nm0037781,nm0208117,nm0633605"
tt0007278,nm0875869,"nm0393949,nm0746460"
tt0007279,"nm0322843,nm0917467","nm0322843,nm0917467"
tt0007297,"nm0063413,nm0087658",nm0087658
tt0007308,nm0319401,\N
tt0007309,nm0523932,"nm0473134,nm0778218"
tt0007311,nm0376529,nm0369839
tt0007313,"nm0102643,nm0551375","nm0225458,nm0888539"
tt0007317,nm0765106,\N
tt0007326,nm0897085,"nm0850483,nm0857710"
tt0007338,nm0077928,"nm0791024,nm0319069,nm0236279"
tt0007340,nm0916665,"nm0916665,nm0380814,nm0011629"
tt0007353,"nm0291387,nm0291548",nm0566338
tt0007361,nm0205986,"nm0024758,nm0342278,nm0342303"
tt0007362,nm0136888,"nm0558923,nm0725845"
tt0007367,nm0256221,"nm0256221,nm0002616"
tt0007368,nm0127511,nm0934979
tt0007375,nm0875869,nm1207128
tt0007380,nm6955979,\N
tt0007407,nm0407778,"nm0325574,nm0407778"
tt0007410,nm0226992,"nm0115218,nm0682756,nm0936767"
tt0007413,nm0250034,\N
tt0007417,nm0237710,"nm0051373,nm0237710"
tt0007418,"nm0381178,nm0580197","nm0381178,nm0580197"
tt0007422,nm0501902,nm0107200
tt0007433,nm0046082,\N
tt0007439,nm0103853,nm0143975
tt0007453,nm1250355,"nm0309567,nm0477437,nm1250355"
tt0007454,nm0842521,"nm0241416,nm0370271"
tt0007459,nm0665163,nm0894015
tt0007462,nm0577654,"nm0426771,nm0877332"
tt0007464,nm0934010,"nm0400960,nm0934010"
tt0007473,nm0001124,"nm0001124,nm0289073,nm0910021"
tt0007476,"nm0000122,nm0925118","nm0000122,nm0925118"
tt0007486,nm0594291,nm0594291
tt0007491,nm0669260,nm0669260
tt0007498,nm0250053,"nm0249772,nm0653536,nm0794298"
tt0007505,"nm0122594,nm0836170",\N
tt0007506,nm0316794,nm0370271
tt0007507,nm0000122,"nm0000122,nm0117018,nm1176713"
tt0007514,nm0002061,nm0030694
tt0007516,nm1250355,"nm0693337,nm0877332"
tt0007518,nm0099901,nm0238304
tt0007522,nm0830249,"nm0051911,nm0260081,nm0830249"
tt0007530,nm0000779,\N
tt0007534,nm0927468,"nm1802527,nm0927468,nm1761159"
tt0007539,nm0107543,"nm0921130,nm0107543"
tt0007558,"nm0806565,nm0916665","nm0668525,nm0355582,nm0916665,nm0806565"
tt0007567,nm0376396,nm0215877
tt0007590,"nm0515979,nm0601190","nm0169595,nm0518844,nm0622435,nm0210352"
tt0007610,nm0049995,"nm0177342,nm0049995"
tt0007613,nm0000122,"nm0117018,nm0000122,nm1176713"
tt0007614,nm0349785,"nm0151310,nm0565906,nm0801737,nm0922286"
tt0007617,"nm0291387,nm0291548",nm0566338
tt0007618,nm0937581,"nm0074785,nm0410859"
tt0007620,nm0830249,"nm0260698,nm0830249"
tt0007623,nm0283444,nm0847910
tt0007624,nm0332531,nm0907778
tt0007626,nm0848211,"nm5862153,nm0540213"
tt0007645,nm0189076,nm0195502
tt0007646,nm0188105,nm0188105
tt0007647,"nm0215874,nm0373511",\N
tt0007664,nm0341486,nm0399203
tt0007669,"nm0291548,nm0291387","nm0342278,nm0342303,nm0566338"
tt0007673,nm0936767,"nm0936767,nm0940488"
tt0007678,nm0869665,"nm0382562,nm0537510"
tt0007679,nm0304098,nm0304098
tt0007684,nm0507150,"nm0063492,nm0317887"
tt0007686,nm0332531,nm0907778
tt0007690,"nm0166836,nm0215874",\N
tt0007698,"nm0883920,nm0184782",nm0238969
tt0007699,nm0694260,nm0940488
tt0007702,nm0652650,"nm0652650,nm0928492"
tt0007709,nm0332531,nm0907778
tt0007711,nm0172413,"nm0037784,nm0558923,nm0852109"
tt0007713,nm0523932,"nm0523932,nm0778218"
tt0007715,nm0403319,nm0403319
tt0007718,nm0403319,nm0403319
tt0007720,nm0403319,nm0403319
tt0007725,nm0403319,nm0403319
tt0007726,nm0403319,nm0403319
tt0007728,nm0403319,nm0403319
tt0007730,nm0403319,nm0403319
tt0007755,nm0000406,nm0387000
tt0007761,nm0000779,"nm0000779,nm0730039"
tt0007762,nm0932134,\N
tt0007764,nm0332531,nm0907778
tt0007765,nm0002031,nm0266191
tt0007769,nm0250053,"nm0241414,nm0413248"
tt0007774,nm0937581,"nm0307527,nm0885808"
tt0007778,nm0717046,"nm0218486,nm0652140"
tt0007791,nm0000406,"nm0000406,nm0933162"
tt0007794,nm0210171,\N
tt0007795,nm0875869,"nm0139321,nm0875869"
tt0007801,nm0250053,"nm0353584,nm0413248,nm0603447,nm0765026"
tt0007802,"nm0713163,nm0366950,nm0449789",nm0784407
tt0007809,nm0730018,nm0907778
tt0007811,"nm0366586,nm0807742",nm0370271
tt0007812,nm0106218,nm0106218
tt0007814,nm0106218,nm0106218
tt0007817,nm0085865,"nm0067308,nm0446189,nm0461040,nm0543122"
tt0007819,nm0000779,nm0000779
tt0007825,nm0000779,nm0000779
tt0007826,nm0247358,nm0633693
tt0007828,nm0933368,nm0165470
tt0007832,nm0000122,"nm0117018,nm0000122,nm1176713"
tt0007834,nm0883920,nm0606581
tt0007839,nm0250053,"nm0401076,nm0413248"
tt0007854,nm0689471,nm0402239
tt0007857,nm0001124,"nm0218486,nm0534221,nm0652140"
tt0007865,nm0279404,nm0279404
tt0007867,nm0208657,"nm0208657,nm0406585"
tt0007873,nm0256221,"nm0256221,nm0001196,nm0002616"
tt0007880,nm0000122,"nm0117018,nm0000122,nm1176713"
tt0007882,nm0934749,"nm0445502,nm0570313"
tt0007885,nm0349785,"nm0152165,nm0349785,nm0088476"
tt0007903,nm0385171,nm0385171
tt0007910,nm0002031,"nm0266191,nm0378772"
tt0007927,nm0107543,"nm2517418,nm0249772,nm0834944,nm0407732"
tt0007931,nm0376221,"nm0001196,nm0339833,nm0376221"
tt0007932,nm0782707,"nm0413531,nm0589616,nm0782707"
tt0007942,nm0447043,"nm0313532,nm0680451"
tt0007952,nm0166730,"nm0177641,nm0932328,nm0940820"
tt0007956,nm0318274,nm0907778
tt0007958,nm0214496,nm0554955
tt0007963,nm0135052,"nm0135052,nm0228746"
tt0007983,nm0927468,nm0927468
tt0007984,nm0002031,nm0883335
tt0007986,nm0459319,nm0088618
tt0007992,nm0082914,\N
tt0007998,nm0210352,nm0228693
tt0008000,nm0886754,nm0824274
tt0008004,nm0172413,nm0172413
tt0008010,nm0694260,nm0640437
tt0008011,nm0869665,"nm0547966,nm0869665"
tt0008014,nm0318397,nm0318397
tt0008022,nm0054977,nm0441601
tt0008024,nm0865601,"nm0221780,nm0897441"
tt0008026,nm0082914,nm1628371
tt0008029,"nm0897085,nm0922286","nm0002042,nm0387549,nm0922286"
tt0008031,nm0127511,"nm0127511,nm0208691,nm0949220"
tt0008036,nm0366586,nm0441601
tt0008039,nm0002031,"nm1064874,nm0154087,nm0258697"
tt0008040,nm0734958,"nm0734958,nm0000636"
tt0008041,"nm0806565,nm0916665","nm0806565,nm0916665"
tt0008043,nm0917467,nm0917467
tt0008044,nm0054977,nm0837989
tt0008051,nm0588056,nm0837989
tt0008057,nm0001316,\N
tt0008060,nm0552228,"nm0340719,nm0929808"
tt0008072,nm0341185,\N
tt0008075,\N,\N
tt0008086,nm0341185,\N
tt0008091,nm0394399,"nm0445502,nm0051140,nm0818080"
tt0008099,nm0562004,nm0000485
tt0008100,nm0390479,"nm0584273,nm0647763"
tt0008112,nm0000779,"nm0000779,nm0730039"
tt0008117,nm0909825,"nm0048512,nm0909825,nm0912354"
tt0008122,nm0607378,nm0640437
tt0008130,nm0459319,"nm0337394,nm0459319"
tt0008133,nm0000122,"nm0000122,nm0117018,nm1176713"
tt0008134,nm0256221,nm0002616
tt0008144,"nm0291387,nm0291548","nm0291387,nm0291548,nm0613943"
tt0008150,nm0001124,"nm0534221,nm0210352"
tt0008151,nm0285643,"nm0335013,nm0718948,nm0794107"
tt0008159,nm0189076,"nm0829044,nm0930245"
tt0008161,"nm0061955,nm0707564",nm0645138
tt0008163,nm0002031,nm0439366
tt0008164,nm0002031,"nm0283802,nm0883335"
tt0008168,nm0886754,nm0886754
tt0008175,"nm0313373,nm0341486",nm0341486
tt0008176,nm0223460,"nm0657131,nm0761168"
tt0008177,nm0223460,"nm0202264,nm0657131"
tt0008179,nm0523932,\N
tt0008188,"nm0001124,nm0505354","nm0534221,nm0001124,nm0364550"
tt0008195,nm0933368,"nm0165470,nm0788343"
tt0008196,nm0624714,"nm0122364,nm0547966"
tt0008201,nm0107543,"nm0888539,nm0249772,nm0570985"
tt0008207,nm0730018,\N
tt0008212,nm0730018,\N
tt0008217,"nm0717046,nm0001124","nm0689638,nm0877332,nm0937912"
tt0008232,nm0030742,nm0917149
tt0008234,nm0459319,nm10532591
tt0008241,nm0250053,"nm0241416,nm0413248"
tt0008252,nm0303120,nm0283873
tt0008259,nm0911959,"nm0354894,nm0518840"
tt0008260,nm0534288,nm0381902
tt0008266,nm0002177,"nm0313888,nm0477437"
tt0008271,nm0000406,"nm0000406,nm0387000"
tt0008279,nm0304098,nm0304098
tt0008281,nm0511729,nm0511729
tt0008285,nm0459319,nm0459319
tt0008287,nm0886754,"nm0310926,nm0886754"
tt0008305,nm0515979,"nm0401076,nm0515979,nm0730416"
tt0008307,nm0012317,nm0041669
tt0008309,nm0245385,"nm0245385,nm6791317"
tt0008319,nm0502752,"nm0765716,nm0922286"
tt0008329,nm0730170,"nm0622435,nm0717281"
tt0008331,"nm0318274,nm0695456",nm0907778
tt0008338,"nm0878035,nm0932134",\N
tt0008348,nm0459319,nm0373348
tt0008353,"nm0285643,nm0367542,nm0534288","nm0662701,nm1142367,nm0285633"
tt0008355,"nm0662006,nm0309163","nm0589616,nm0929808"
tt0008359,"nm0381178,nm0580197",nm0724883
tt0008361,"nm0577654,nm0001124","nm0817336,nm0228693"
tt0008362,"nm0366586,nm0385171","nm0366586,nm0857710"
tt0008371,nm0275421,"nm0077220,nm0275421"
tt0008372,nm0932134,\N
tt0008374,nm0051019,nm0049201
tt0008377,nm0000779,"nm0369841,nm0730039"
tt0008379,nm0408937,nm0940488
tt0008381,nm0861336,"nm0547966,nm0828890"
tt0008387,"nm0391440,nm0563997",\N
tt0008389,nm0341486,nm0477437
tt0008392,nm0886754,nm0886754
tt0008394,nm0523932,"nm0523932,nm0778218"
tt0008395,"nm0698839,nm0901502","nm0866243,nm0901502"
tt0008401,"nm0516001,nm0531759",\N
tt0008402,nm0250445,nm0370271
tt0008411,"nm0413045,nm0923594,nm0923603","nm0167424,nm0323766,nm0888539"
tt0008416,nm0390479,"nm0584273,nm0647763,nm1364406"
tt0008426,nm0237713,nm1212433
tt0008431,nm0917467,"nm0115203,nm0917467"
tt0008432,"nm0695456,nm0516001",\N
tt0008442,"nm0391440,nm0394524","nm0317887,nm0355555,nm0562892"
tt0008443,nm0869665,"nm0309557,nm0547966"
tt0008447,nm0722800,nm0722800
tt0008457,nm0909825,"nm0817809,nm0909825"
tt0008458,nm0869665,"nm0140562,nm0926417"
tt0008476,"nm0285643,nm0192062","nm0192062,nm0285643"
tt0008489,nm0410271,"nm0395216,nm0446189,nm0696078"
tt0008491,"nm0391847,nm0403636,nm0569645","nm0066247,nm0071764,nm0403636,nm0817336"
tt0008493,nm0318274,nm0907778
tt0008495,nm0886754,"nm0783541,nm0886754"
tt0008496,nm0039021,\N
tt0008498,nm0256221,"nm0256221,nm0376221,nm0002616"
tt0008499,nm0624714,"nm0547966,nm0859964,nm0927752"
tt0008500,nm0000779,"nm0000779,nm0730039"
tt0008502,nm0413045,nm0413045
tt0008510,nm0459319,\N
tt0008519,nm0001124,"nm0001124,nm0534221"
tt0008523,"nm0000036,nm0000779","nm0000779,nm0000036,nm0730039"
tt0008526,nm0496475,nm0203836
tt0008528,nm0223460,nm0286763
tt0008535,nm0285684,"nm0202264,nm0285684,nm0387549"
tt0008536,nm0698839,nm0088020
tt0008539,"nm0588056,nm0694260",nm0420203
tt0008541,nm0208657,"nm0205343,nm0662701"
tt0008543,nm0361882,"nm0361882,nm0370426"
tt0008544,nm0822801,"nm0169243,nm0649478"
tt0008547,nm0000406,nm0000406
tt0008549,nm0806143,\N
tt0008550,nm0210352,nm0265572
tt0008551,nm0000406,"nm0000406,nm0387000"
tt0008558,nm0002031,"nm0797730,nm0883335"
tt0008561,nm0285684,"nm0081788,nm0169125"
tt0008562,"nm0309163,nm0533289",\N
tt0008565,nm0119138,"nm0353584,nm0613943"
tt0008571,nm0366586,nm0448981
tt0008579,nm0392709,"nm0047275,nm0392709"
tt0008599,nm0224543,"nm0224543,nm0381874,nm0781206"
tt0008605,nm0000406,nm0387000
tt0008608,nm0639631,nm0640437
tt0008614,\N,"nm6955979,nm0687742,nm0853042,nm2175861,nm2626263"
tt0008622,nm0872868,nm0454479
tt0008623,nm0366586,nm0370271
tt0008628,nm0332531,nm0907778
tt0008630,nm0367542,"nm0394742,nm0394743,nm0924365"
tt0008634,nm0000406,nm0387000
tt0008636,nm0932134,\N
tt0008638,nm0446017,nm0932048
tt0008639,nm0046082,\N
tt0008651,nm0002031,"nm0797730,nm0883335"
tt0008652,nm0515979,"nm0002042,nm0515979"
tt0008657,nm0002031,nm0049201
tt0008658,nm0002031,"nm0128819,nm0351331,nm0797730,nm0281890"
tt0008662,"nm0328088,nm0708673,nm0845254","nm0328088,nm0708673"
tt0008663,nm0803705,"nm0406585,nm0596410,nm0803705"
tt0008666,"nm0050846,nm0186345","nm0082931,nm0289787"
tt0008670,nm0382476,\N
tt0008672,nm0830249,nm0596410
tt0008677,"nm0068696,nm0250053","nm0011033,nm0413248"
tt0008679,nm0003193,"nm0547966,nm0841608"
tt0008687,nm0853336,"nm0878494,nm0412257"
tt0008688,nm0594291,nm0594291
tt0008690,nm0000406,"nm0192062,nm0285643,nm0000406"
tt0008692,nm0000406,nm0000406
tt0008696,nm0110979,\N
tt0008698,nm0208657,"nm0011343,nm0617202"
tt0008706,nm0454771,nm0426900
tt0008710,nm0803705,"nm0432305,nm0481248,nm0803705"
tt0008720,nm0587754,"nm0413248,nm0769091"
tt0008723,nm0097648,nm0164856
tt0008725,nm0002031,"nm0222060,nm0797730,nm0883335"
tt0008730,"nm0242139,nm0872868","nm0807236,nm0103597,nm0860152,nm0002771"
tt0008735,nm0911959,"nm0326117,nm0594313"
tt0008738,nm0166836,\N
tt0008742,nm0665737,"nm0050369,nm0018470"
tt0008745,nm0002031,"nm0128991,nm0883335"
tt0008753,nm0912817,"nm0167424,nm0398464"
tt0008759,nm0523932,"nm0523932,nm0778218"
tt0008761,nm0932134,\N
tt0008764,nm0869665,"nm0357902,nm0707674,nm0926417"
tt0008765,nm0048478,"nm0048478,nm0517786"
tt0008775,nm0256221,"nm0139356,nm0002616,nm0256221"
tt0008783,nm0366586,"nm0206801,nm0385171"
tt0008784,nm1250355,"nm0537445,nm0775471"
tt0008786,nm0001124,"nm0534221,nm0210352"
tt0008787,"nm0085865,nm0247358","nm0074785,nm0085865,nm0103597"
tt0008797,nm0077928,nm0669640
tt0008800,nm0061955,nm1596973
tt0008803,nm0304098,nm0304098
tt0008804,nm0002031,\N
tt0008806,nm0002031,"nm8191405,nm0797730"
tt0008807,nm0337395,nm0337395
tt0008808,nm0314700,"nm0761492,nm0932328"
tt0008810,nm0002031,"nm0288005,nm0797730"
tt0008811,nm0101038,nm0101038
tt0008817,nm0916177,"nm0176694,nm0279404,nm0687741"
tt0008821,"nm0291387,nm0291548",nm0566338
tt0008822,nm0694260,"nm0291408,nm0617202"
tt0008825,"nm0407778,nm0458837","nm0263912,nm0296193,nm1802888"
tt0008826,"nm0002031,nm0296023","nm0263912,nm0266191"
tt0008827,nm0624714,"nm0547966,nm0542371"
tt0008828,nm0322595,\N
tt0008832,nm0425766,nm0425766
tt0008836,nm0304843,"nm0529481,nm0866243"
tt0008843,nm0466099,"nm0433584,nm0883335"
tt0008844,nm0695456,\N
tt0008845,"nm0001196,nm0662032","nm0245385,nm0001196,nm0662032,nm0715716,nm0858501"
tt0008848,nm0319401,\N
tt0008851,nm0588056,nm0922286
tt0008854,nm0523932,"nm0473134,nm0708147"
tt0008855,nm0273203,nm0273203
tt0008860,nm0730018,\N
tt0008865,nm0227020,"nm0167424,nm0853042"
tt0008866,nm0783865,nm0783865
tt0008874,nm0000779,nm0000779
tt0008876,nm0376396,"nm0398464,nm0073238,nm0399203"
tt0008879,nm0803705,"nm0803705,nm0039377,nm2642082"
tt0008882,nm0227020,"nm0192325,nm0442605"
tt0008884,"nm0005803,nm0695456",nm0005803
tt0008891,nm0869665,"nm0535508,nm0537510"
tt0008892,nm0366586,nm0370271
tt0008895,nm0403319,nm0403319
tt0008899,nm0403319,nm0403319
tt0008901,nm0403319,nm0403319
tt0008902,nm0403319,nm0403319
tt0008903,nm0403319,nm0403319
tt0008905,nm0403319,nm0403319
tt0008906,nm0403319,nm0403319
tt0008907,nm0000122,nm0000122
tt0008915,nm0245385,"nm0245385,nm0001196"
tt0008918,nm0366586,nm0837989
tt0008919,nm0933045,"nm0010973,nm0940820"
tt0008923,nm0661844,"nm0132450,nm0661844"
tt0008930,nm0661844,"nm0661844,nm0938878"
tt0008933,"nm0296193,nm0118266",nm0234502
tt0008939,"nm0012317,nm0825225","nm0765026,nm0919890"
tt0008947,nm0143333,"nm0143333,nm0310375"
tt0008950,nm0523932,"nm0617737,nm0473134,nm0226087,nm0266183,nm0824193"
tt0008951,nm0054977,nm0441601
tt0008952,nm0223460,"nm1104636,nm1064874,nm0267025,nm0657131"
tt0008955,nm0825225,"nm0369856,nm0919890"
tt0008957,nm0319401,nm0853042
tt0008961,nm0695456,\N
tt0008972,\N,\N
tt0008975,nm0000779,nm0000779
tt0008978,"nm0285643,nm0000406","nm0285643,nm0000406"
tt0008979,nm0877199,"nm0122169,nm0518711,nm0562194"
tt0008983,nm0002031,\N
tt0008984,\N,nm0235323
tt0008990,nm0689471,nm0813905
tt0008998,nm0922327,"nm0163902,nm0922286"
tt0009001,nm0115218,"nm0446381,nm0566338"
tt0009014,nm0304098,nm0304098
tt0009015,nm0730018,\N
tt0009017,nm0875869,"nm0447890,nm0783629,nm0875869"
tt0009018,nm0000122,nm0000122
